problemId,tags,rating,name,solved
1567:D,constructive algorithms+greedy+implementation+math,2000.0,Expression Evaluation Error,4040
1567:C,bitmasks+combinatorics+dp+math,1600.0,Carrying Conundrum,10641
1567:B,bitmasks+greedy,1000.0,MEXor Mixup,18852
1567:A,implementation+strings,800.0,Domino Disaster,26697
1566:H,constructive algorithms+dp+interactive+math+number theory,3200.0,Xor-quiz,80
1566:G,constructive algorithms+data structures+graphs+greedy+implementation+shortest paths,3100.0,Four Vertices,260
1566:F,data structures+dp+greedy+implementation+sortings,2600.0,Points Movement,811
1566:E,constructive algorithms+dfs and similar+dp+greedy+trees,2000.0,Buds Re-hanging,3644
1566:D2,data structures+greedy+implementation+sortings+two pointers,1600.0,Seating Arrangements (hard version) ,7114
1566:D1,data structures+greedy+sortings,1100.0,Seating Arrangements (easy version) ,12823
1566:C,bitmasks+constructive algorithms+dp+greedy,1000.0,MAX-MEX Cut,15479
1566:B,bitmasks+constructive algorithms+dp+greedy,800.0,MIN-MEX Cut,17544
1566:A,binary search+greedy+math,800.0,Median Maximization,19750
1562:F,interactive+math+number theory+probabilities,2900.0,Tubular Bells,257
1562:E,dp+greedy+string suffix structures+strings,2500.0,Rescue Niwen!,1176
1562:D2,data structures+math,2200.0,Two Hundred Twenty One (hard version),1916
1562:D1,data structures+dp+math,1700.0,Two Hundred Twenty One (easy version),5632
1562:C,constructive algorithms+math,1500.0,Rings,11489
1562:B,brute force+constructive algorithms+implementation+math+number theory,1000.0,Scenes From a Memory,17655
1562:A,greedy+math,800.0,The Miracle and the Sleeper,23649
1561:D1,brute force+data structures+dp+math+number theory,1700.0,Up the Strip (simplified version),4806
1561:C,binary search+greedy+sortings,1300.0,Deep Down Below,11791
1561:A,brute force+implementation+sortings,800.0,Simply Strange Sort,15920
1560:F2,bitmasks+brute force+constructive algorithms+dfs and similar+dp+greedy,2100.0,Nearest Beautiful Number (hard version),3594
1560:F1,binary search+bitmasks+brute force+constructive algorithms+dfs and similar+greedy,1900.0,Nearest Beautiful Number (easy version),5077
1560:E,binary search+implementation+sortings+strings,1800.0,Polycarp and String Transformation,6671
1560:D,greedy+math+strings,1300.0,Make a Power of Two,15481
1560:C,implementation+math,800.0,Infinity Table,23993
1560:B,math,800.0,Who's Opposite?,30536
1560:A,implementation,800.0,Dislike of Threes,42620
1559:E,combinatorics+dp+fft+math+number theory,2200.0,Mocha and Stars,1972
1559:D2,brute force+constructive algorithms+dfs and similar+dsu+graphs+greedy+trees+two pointers,2500.0,Mocha and Diana (Hard Version),2118
1559:D1,brute force+constructive algorithms+dsu+graphs+greedy+trees,1400.0,Mocha and Diana (Easy Version),11530
1559:C,constructive algorithms+graphs,1200.0,Mocha and Hiking,17019
1559:B,dp+greedy,900.0,Mocha and Red and Blue,20054
1559:A,bitmasks+constructive algorithms+math,900.0,Mocha and Math,23044
1558:F,data structures+sortings,3300.0,Strange Sort,177
1558:E,binary search+dfs and similar+graphs+greedy+meet-in-the-middle+shortest paths,3000.0,Down Below,318
1558:D,combinatorics+data structures,2600.0,Top-Notch Insertions,832
1558:C,constructive algorithms+greedy,2000.0,Bottom-Tier Reversals,2772
1558:B,brute force+dp+math+number theory+two pointers,1900.0,Up the Strip,4121
1558:A,brute force+math,1300.0,Charmed by the Game,10309
1557:E,brute force+constructive algorithms+interactive,2800.0,Assiut Chess,610
1557:D,data structures+dp+greedy,2200.0,Ezzat and Grid,2226
1557:C,bitmasks+combinatorics+dp+math+matrices,1700.0,Moamen and XOR,7364
1557:B,greedy+sortings,1100.0,Moamen and k-subarrays,20279
1557:A,brute force+math+sortings,800.0,Ezzat and Two Subsequences,25041
1556:H,graphs+greedy+math+probabilities,3300.0,DIY Tree,177
1556:G,bitmasks+data structures+dsu+two pointers,3300.0,Gates to Another World,201
1556:F,bitmasks+combinatorics+dp+graphs+math+probabilities,2500.0,Sports Betting,1001
1556:E,data structures+dp+greedy,2200.0,Equilibrium,2319
1556:D,bitmasks+constructive algorithms+interactive+math,1800.0,Take a Guess,5317
1556:C,brute force+implementation,1800.0,Compressed Bracket Sequence,5176
1556:B,implementation,1300.0,Take Your Places!,11543
1556:A,math,800.0,A Variety of Operations,17353
1555:F,data structures+dsu+graphs+trees,2700.0,Good Graph,693
1555:E,data structures+sortings+trees+two pointers,2100.0,Boring Segments,3296
1555:D,brute force+constructive algorithms+dp+strings,1600.0,Say No to Palindromes,9911
1555:C,brute force+constructive algorithms+dp+implementation,1300.0,Coin Rows,17525
1555:B,brute force,1300.0,Two Tables,13947
1555:A,brute force+math,900.0,PizzaForces,23893
1554:E,dfs and similar+dp+math+number theory,2600.0,You,1015
1554:D,constructive algorithms+greedy+strings,1800.0,Diane,7757
1554:C,binary search+bitmasks+greedy+implementation,1800.0,Mikasa,7371
1554:B,bitmasks+brute force+greedy+math,1700.0,Cobb,11055
1554:A,greedy,800.0,Cherry,25225
1553:I,combinatorics+divide and conquer+dp+fft+math,3400.0,Stairs,143
1553:H,bitmasks+divide and conquer+trees,2900.0,XOR and Distance,523
1553:G,brute force+constructive algorithms+dsu+graphs+hashing+math+number theory,2700.0,Common Divisor Graph,819
1553:F,data structures+math,2300.0,Pairwise Modulo,1849
1553:E,brute force+combinatorics+constructive algorithms+dfs and similar+dsu+graphs+math,2100.0,Permutation Shift,2932
1553:D,dp+greedy+strings+two pointers,1500.0,Backspace,11471
1553:C,bitmasks+brute force+dp+greedy,1200.0,Penalty,15184
1553:B,brute force+dp+hashing+implementation+strings,1300.0,Reverse String,12311
1553:A,math+number theory,800.0,Digits Sum,25953
1552:I,dfs and similar+math,3400.0,Organizing a Music Festival,105
1552:H,binary search+interactive+number theory,3300.0,Guess the Perimeter,215
1552:G,bitmasks+brute force+dfs and similar+sortings,3000.0,A Serious Referee,381
1552:F,binary search+data structures+dp+sortings,2200.0,Telepanting,2426
1552:E,constructive algorithms+data structures+greedy+sortings,2300.0,Colors and Intervals,1604
1552:D,bitmasks+brute force+constructive algorithms+dfs and similar+dp+graphs+math,1800.0,Array Differentiation,5772
1552:C,combinatorics+constructive algorithms+geometry+greedy+sortings,1800.0,Maximize the Intersections,5339
1552:B,combinatorics+graphs+greedy+sortings,1500.0,Running for Gold,13186
1552:A,sortings+strings,800.0,Subsequence Permutation,21815
1551:F,brute force+combinatorics+dfs and similar+dp+trees,2200.0,Equidistant Vertices,1463
1551:E,binary search+brute force+dp,2000.0,Fixed Points,3136
1551:D2,constructive algorithms+implementation+math,2100.0,Domino (hard version),2361
1551:D1,constructive algorithms+math,1700.0,Domino (easy version),6062
1551:C,greedy+sortings+strings,1500.0,Interesting Story,11149
1551:B2,binary search+constructive algorithms+data structures+greedy,1400.0,Wonderful Coloring - 2,13265
1551:B1,greedy+strings,800.0,Wonderful Coloring - 1,26106
1551:A,greedy+math,800.0,Polycarp and Coins,38514
1550:F,binary search+data structures+divide and conquer+dp+dsu+graphs+shortest paths,2700.0,Jumping Around,474
1550:E,binary search+bitmasks+brute force+dp+strings+two pointers,2500.0,Stringforces,1199
1550:D,binary search+combinatorics+constructive algorithms+implementation+math+sortings+two pointers,2300.0,Excellent Arrays,1603
1550:C,brute force+geometry+greedy+implementation,1700.0,Manhattan Subarrays,8888
1550:B,greedy+math,1000.0,Maximum Cost Deletion,22435
1550:A,greedy+math,800.0,Find The Array,25125
1549:B,dfs and similar+dp+flows+graph matchings+graphs+greedy+implementation,800.0,Gregor and the Pawn Game,21279
1549:A,math+number theory,800.0,Gregor and Cryptography,27048
1548:E,data structures+divide and conquer+graphs+greedy+math,3400.0,Gregor and the Two Painters,146
1548:D2,brute force+geometry+math+number theory,3300.0,Gregor and the Odd Cows (Hard),209
1548:D1,bitmasks+geometry+math+number theory,2300.0,Gregor and the Odd Cows (Easy),1295
1548:C,combinatorics+dp+fft+math,2500.0,The Three Little Pigs,1524
1548:B,binary search+data structures+divide and conquer+math+number theory+two pointers,1800.0,Integers Have Friends,7782
1548:A,brute force+graphs+greedy,1400.0,Web of Lies,14361
1547:G,dfs and similar+dp+graphs+trees,2100.0,How Many Paths?,2374
1547:F,binary search+brute force+data structures+divide and conquer+number theory+two pointers,1900.0,Array Stabilization (GCD version),4528
1547:E,data structures+dp+implementation+shortest paths+sortings+two pointers,1500.0,Air Conditioners,11581
1547:D,bitmasks+constructive algorithms+greedy,1300.0,Co-growing Sequence,14015
1547:C,greedy+two pointers,1100.0,Pair Programming,19518
1547:B,greedy+implementation+strings,800.0,Alphabetical Strings,23812
1547:A,implementation+math,800.0,Shortest Path with Obstacle,26929
1546:B,interactive+math,1200.0,AquaMoon and Stolen String,11852
1546:A,brute force+greedy,800.0,AquaMoon and Two Arrays,17456
1545:F,brute force+data structures+dp,3500.0,AquaMoon and Potatoes,46
1545:E2,data structures+dp,3500.0,AquaMoon and Time Stop (hard version),63
1545:E1,data structures+dp,3500.0,AquaMoon and Time Stop (easy version),52
1545:D,constructive algorithms+interactive+math,3000.0,AquaMoon and Wrong Coordinate,320
1545:C,2-sat+brute force+combinatorics+constructive algorithms+graph matchings+graphs,2800.0,AquaMoon and Permutations,478
1545:B,combinatorics+math,1900.0,AquaMoon and Chess,4877
1545:A,sortings,1500.0,AquaMoon and Strange Sort,12136
1543:E,bitmasks+constructive algorithms+divide and conquer+graphs+greedy+math,2700.0,The Final Pursuit,358
1543:D2,brute force+constructive algorithms+interactive+math,2200.0,RPD and Rap Sheet (Hard Version),1791
1543:D1,bitmasks+constructive algorithms+interactive+math,1700.0,RPD and Rap Sheet (Easy Version),6894
1543:C,bitmasks+brute force+dfs and similar+implementation+math+probabilities,1900.0,Need for Pink Slips,4783
1543:B,combinatorics+greedy+math,900.0,Customising the Track,20748
1543:A,greedy+math+number theory,900.0,Exciting Bets,22786
1542:E2,combinatorics+dp+fft+math,2700.0,Abnormal Permutation Pairs (hard version),646
1542:E1,combinatorics+dp+fft+math,2400.0,Abnormal Permutation Pairs (easy version),1004
1542:D,combinatorics+dp+implementation+math+ternary search,2200.0,Priority Queue,2306
1542:C,math+number theory,1600.0,Strange Function,11353
1542:B,constructive algorithms+math+number theory,1500.0,Plus and Multiply,17991
1542:A,math,800.0,Odd Set,33723
1541:B,brute force+implementation+math+number theory,1200.0,Pleasant Pairs,21437
1541:A,constructive algorithms+greedy+implementation,800.0,Pretty Permutations,26387
1540:E,math+matrices,3500.0,Tasty Dishes,58
1540:D,binary search+brute force+data structures,3200.0,Inverse Inversions,186
1540:C2,dp+math,2900.0,Converging Array (Hard Version),331
1540:C1,dp+math,2700.0,Converging Array (Easy Version),482
1540:B,brute force+combinatorics+dp+graphs+math+probabilities+trees,2300.0,Tree Array,2074
1540:A,constructive algorithms+graphs+greedy+shortest paths+sortings,1400.0,Great Graphs,12424
1539:F,data structures+greedy+sortings,2600.0,Strange Array,725
1539:E,binary search+constructive algorithms+data structures+dp+greedy+implementation,2500.0,Game with Cards,803
1539:D,binary search+greedy+implementation+sortings+two pointers,1600.0,PriceFixed,9932
1539:C,greedy+sortings,1200.0,Stable Groups,17919
1539:B,dp+implementation+strings,800.0,Love Song,21395
1539:A,combinatorics+geometry+greedy+math,1000.0,Contest Start,17953
1538:G,binary search+greedy+math+ternary search,2100.0,Gift Set,3838
1538:F,binary search+dp+math+number theory,1500.0,Interesting Function,15206
1538:E,data structures+hashing+implementation+matrices+strings,2100.0,Funny Substrings,2476
1538:D,constructive algorithms+math+number theory,1700.0,Another Problem About Dividing Numbers,11168
1538:C,binary search+data structures+math+two pointers,1300.0,Number of Pairs,21901
1538:B,greedy+math,800.0,Friends and Candies,28309
1538:A,brute force+dp+greedy,800.0,Stone Game,31121
1537:F,constructive algorithms+dfs and similar+dsu+graphs+greedy+math,2200.0,Figure Fixing,2093
1537:E2,binary search+data structures+greedy+hashing+string suffix structures+strings+two pointers,2200.0,Erase and Extend (Hard Version),4229
1537:E1,binary search+brute force+dp+greedy+hashing+implementation+string suffix structures+strings+two pointers,1600.0,Erase and Extend (Easy Version),10416
1537:D,games+math+number theory,1700.0,Deleting Divisors,10371
1537:C,constructive algorithms+greedy+implementation+math,1200.0,Challenging Cliffs,21540
1537:B,constructive algorithms+greedy+math,900.0,Bad Boy,23994
1537:A,greedy+math,800.0,Arithmetic Array,30395
1536:F,chinese remainder theorem+combinatorics+constructive algorithms+fft+games+geometry+math+meet-in-the-middle+string suffix structures,2600.0,Omkar and Akmar,811
1536:E,combinatorics+graphs+math+shortest paths,2300.0,Omkar and Forest,2145
1536:D,data structures+greedy+implementation,2000.0,Omkar and Medians,4163
1536:C,data structures+dp+hashing+number theory,1500.0,Diluc and Kaeya,11764
1536:B,brute force+constructive algorithms+strings,1200.0,Prinzessin der Verurteilung,15938
1536:A,brute force+constructive algorithms,800.0,Omkar and Bad Story,19265
1535:F,binary search+brute force+data structures+hashing+implementation+strings,3000.0,String Distance,320
1535:E,binary search+data structures+dp+greedy+interactive+trees,2200.0,Gold Transfer,2290
1535:D,data structures+dfs and similar+dp+implementation+trees,1800.0,Playoff Tournament,6576
1535:C,binary search+dp+greedy+implementation+strings+two pointers,1400.0,Unstable String,13962
1535:B,brute force+greedy+math+number theory+sortings,900.0,Array Reodering,25466
1535:A,brute force+implementation,800.0,Fair Playoff,36426
1534:H,constructive algorithms+dp+graphs+interactive+sortings+trees,3500.0,Lost Nodes,111
1534:G,data structures+dp+geometry+sortings,3300.0,A New Beginning,292
1534:F2,dfs and similar+dp+graphs+greedy,3000.0,Falling Sand (Hard Version),397
1534:F1,dfs and similar+graphs+greedy,2500.0,Falling Sand (Easy Version),1028
1534:E,graphs+greedy+interactive+shortest paths,2300.0,Lost Array,1615
1534:D,constructive algorithms+interactive+trees,1800.0,Lost Tree,5027
1534:C,combinatorics+dp+dsu+graphs+math,1300.0,Little Alawn's Puzzle,11155
1534:B,greedy+implementation+math,1100.0,Histogram Ugliness,11716
1534:A,brute force+implementation,800.0,Colour the Flag,12194
1533:J,*special,,Pawns,35
1533:I,*special+constructive algorithms+dfs and similar+flows+graph matchings+graphs,,Excursions,39
1533:H,*special+bitmasks+data structures+dp,,Submatrices,71
1533:G,*special+constructive algorithms+dfs and similar+graphs,,Biome Map,77
1533:F,*special+binary search+greedy,,Binary String Partition,200
1533:E,*special+binary search+data structures+greedy,,Chess Team Forming,257
1533:D,*special+hashing,,String Searching,361
1533:C,*special+data structures+implementation,,Sweets,444
1533:B,*special+implementation,,Nearest Point Function,734
1533:A,*special+implementation+math,,Travel to Bertown,976
1532:F,*special+strings,,Prefixes and Suffixes,211
1532:E,*special,,Good Array,379
1532:D,*special+sortings,,Teams Forming,573
1532:C,*special+implementation,,Uniform String,627
1532:B,*special+math,,Frog Jumping,810
1532:A,*special,,A+B (Trial Problem),1105
1531:E3,*special+binary search,,Сортировка слиянием,263
1531:E2,*special+*special+brute force,,Сортировка слиянием,327
1531:E1,*special,,Сортировка слиянием,352
1531:D,*special+*special,,Редактируем Зингер | color,346
1531:C,*special+constructive algorithms+dp,,Симметричный амфитеатр,627
1531:B2,*special,,Мониторинг,747
1531:B1,*special+*special,,Мониторинг,1067
1531:A,*special+implementation,,Зингер | color,1418
1530:H,data structures+dp,3400.0,Turing's Award,93
1530:G,constructive algorithms,3300.0,What a Reversal,102
1530:F,bitmasks+combinatorics+dp+math+probabilities,2600.0,Bingo,607
1530:E,constructive algorithms+greedy+strings,2100.0,Minimax,2631
1530:D,constructive algorithms+flows+graphs+greedy+math,1600.0,Secret Santa,7979
1530:C,binary search+brute force+greedy+sortings,1200.0,Pursuit,12986
1530:B,constructive algorithms+implementation,800.0,Putting Plates,15114
1530:A,greedy+math,800.0,Binary Decimal,19615
1529:B,greedy+math+sortings,1100.0,Sifid and Strange Subsequences,18958
